bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,price,age_on_sale,renovated,high_value
4,2.5,3710,7491,2.0,0,0,3,9,3710,0,98029,846450,12,0,1
3,1.5,1040,10323,1.0,0,0,4,7,1040,0,98005,411100,56,0,0
5,3.25,3320,11340,2.0,0,0,4,8,2480,840,98042,409124,15,0,0
2,1.5,800,5192,1.0,0,0,5,7,800,0,98146,335950,63,0,0
5,2.5,2040,9597,1.0,0,0,4,7,1240,800,98052,480000,52,0,0
2,1.75,1960,30144,1.0,0,0,3,7,980,980,98031,280000,57,0,0
4,2.5,2670,4410,2.0,0,0,3,8,2670,0,98075,668000,15,0,1
4,2.5,2930,8641,2.0,0,0,3,8,2930,0,98034,750000,5,0,1
2,1.0,830,4000,1.0,0,0,3,6,830,0,98117,394475,59,0,0
5,1.75,2290,4320,2.0,0,0,3,7,1980,310,98105,848000,87,0,1
3,1.5,2510,3600,2.5,0,0,4,8,2510,0,98112,675000,107,0,1
3,1.0,1280,7572,1.0,0,0,4,6,1280,0,98058,175000,56,0,0
4,1.5,1810,6000,1.0,0,1,3,8,1350,460,98136,560000,62,0,0
5,2.75,2080,13189,2.0,0,0,3,8,2080,0,98074,538888,27,0,0
4,1.75,1680,9244,2.0,0,0,3,8,1680,0,98166,359000,23,0,0
3,2.25,1660,5128,2.0,0,0,3,7,1660,0,98019,300000,13,0,0
3,2.5,1650,5994,2.0,0,0,4,7,1650,0,98030,273000,25,0,0
3,2.5,1420,1438,2.0,0,0,3,9,1280,140,98102,670000,11,0,1
4,2.25,2240,8376,1.0,0,0,3,8,1740,500,98074,530000,30,0,0
3,1.5,1230,3060,1.0,0,0,3,7,910,320,98103,625000,87,0,0
3,1.0,1260,6000,1.0,0,0,4,6,1260,0,98198,248000,61,0,0
3,2.5,2060,4812,2.0,0,0,3,8,2060,0,98029,533000,24,0,0
4,3.5,3090,10510,1.0,0,0,3,8,2190,900,98034,549950,23,0,0
4,1.75,3220,7392,1.0,0,0,4,8,2010,1210,98177,485000,55,0,0
3,2.5,2020,4845,2.0,0,0,3,7,2020,0,98038,353500,14,0,0
2,1.75,1910,12142,1.0,0,0,3,9,1910,0,98074,435000,38,0,0
3,1.0,1150,10000,1.0,0,0,3,6,1000,150,98178,241000,63,0,0
4,2.75,2730,3560,1.5,0,0,3,8,1550,1180,98115,885000,93,1,1
6,3.0,2890,2370,2.5,0,0,3,7,2290,600,98102,799200,108,0,1
3,2.5,2280,12746,1.0,0,0,4,8,1490,790,98005,760000,42,0,1
2,1.0,1040,5700,1.0,0,0,3,6,1040,0,98118,270000,92,0,0
4,1.75,2440,7475,1.0,0,0,4,9,2040,400,98052,675000,46,0,1
3,2.5,1720,5940,1.0,0,0,4,8,1000,720,98052,499000,37,0,0
3,2.5,3430,28718,1.5,0,0,3,10,3430,0,98033,1200000,30,0,1
4,2.5,2570,4865,2.0,0,0,3,8,2570,0,98038,320000,9,0,0
4,3.25,4360,210254,1.0,0,0,3,10,2320,2040,98038,890000,15,0,1
4,2.75,2060,7350,1.0,0,0,3,7,1210,850,98001,275000,36,0,0
4,2.5,3020,8302,2.0,0,0,4,10,3020,0,98042,490000,20,0,0
3,2.5,2340,4200,1.5,0,0,3,7,1540,800,98122,550000,108,0,0
5,2.0,2400,9537,1.0,0,0,5,7,1210,1190,98056,390000,56,0,0
3,2.25,1610,11920,1.0,0,0,4,7,1110,500,98032,277000,46,0,0
3,1.75,1090,7647,1.0,0,0,3,7,1090,0,98003,236000,21,0,0
3,1.75,1470,13068,1.0,0,0,4,7,1470,0,98092,265953,40,0,0
3,2.25,1670,6240,1.0,0,0,4,8,1240,430,98008,545000,41,0,0
3,2.5,1850,10109,2.0,0,0,3,8,1850,0,98034,535000,23,0,0
3,2.75,3940,9671,1.0,0,4,5,9,2140,1800,98006,1450000,47,0,1
4,3.0,2330,3497,2.0,0,0,3,9,1920,410,98108,490000,11,0,0
4,2.5,2020,7200,1.5,0,0,4,6,2020,0,98065,319950,61,0,0
3,1.5,1300,7200,1.0,0,0,5,7,1300,0,98033,625000,54,0,0
3,1.0,1180,6947,1.0,0,0,4,7,1180,0,98031,248000,47,0,0
3,1.75,1320,7840,1.0,0,0,3,8,1320,0,98007,475000,49,0,0
6,2.75,2520,9324,1.0,0,0,4,7,1320,1200,98155,410000,52,0,0
3,2.5,1680,2000,3.0,0,0,3,9,1680,0,98105,670000,105,1,1
3,2.5,2000,35438,2.0,0,0,3,7,2000,0,98027,430000,47,1,0
2,1.0,1180,4900,1.0,0,0,5,6,1180,0,98027,313000,60,0,0
3,3.25,3330,15093,2.5,0,0,3,9,3330,0,98040,950000,26,0,1
2,2.0,1880,5400,1.5,0,0,3,8,1880,0,98112,751750,112,0,1
4,2.5,2990,5280,2.0,0,0,3,9,2210,780,98027,760000,11,0,1
3,1.75,1510,12408,1.0,0,0,4,7,1510,0,98059,310650,46,0,0
4,3.0,3110,7231,2.0,0,0,3,8,3110,0,98092,367500,17,0,0
4,2.5,2150,5000,2.0,0,0,3,8,2150,0,98115,580000,13,0,0
3,2.25,1900,3960,1.5,0,0,3,8,1200,700,98122,580000,109,0,0
4,2.5,2720,10000,2.0,0,0,3,10,2720,0,98074,665000,27,0,1
3,2.25,1560,8280,2.0,0,0,4,7,1560,0,98001,239950,35,0,0
4,2.5,1990,30083,2.0,0,0,3,8,1990,0,98155,470000,16,0,0
3,1.75,1740,3060,1.0,0,0,5,8,950,790,98115,733000,84,1,1
4,2.0,2130,8400,1.0,0,0,3,7,1350,780,98031,250000,53,0,0
4,1.75,1510,9176,1.0,0,0,5,7,1510,0,98133,402000,57,0,0
5,3.5,2100,5107,2.0,0,0,3,7,1410,690,98178,295000,15,0,0
5,2.5,2344,8000,1.0,0,0,4,8,1560,784,98023,355000,38,0,0
3,1.5,1970,22486,1.0,0,0,4,6,1970,0,98058,289000,46,0,0
3,2.25,1470,9140,2.0,0,2,3,7,1470,0,98133,376000,32,0,0
2,1.0,940,5040,1.0,0,0,3,7,940,0,98126,212700,88,0,0
3,1.75,1780,13095,1.0,0,0,4,9,1780,0,98042,325000,31,0,0
4,2.5,2230,5743,2.0,0,0,3,7,2230,0,98019,415000,12,0,0
3,2.5,3570,15151,1.0,0,0,4,8,2400,1170,98177,935000,34,0,1
3,2.5,1920,15260,2.0,0,0,3,7,1920,0,98019,372000,25,0,0
3,1.5,1290,8366,1.0,0,0,3,7,1020,270,98168,240000,57,0,0
3,1.75,1880,16262,1.0,0,0,5,7,1880,0,98059,334950,34,0,0
4,2.5,2960,4640,2.0,0,0,3,9,2960,0,98038,426500,10,0,0
2,1.75,1840,14874,1.0,0,2,3,8,1300,540,98166,430000,63,0,0
3,1.5,1890,6183,1.0,0,0,3,7,1090,800,98118,400000,47,0,0
3,2.25,1820,6000,1.0,0,0,4,7,1120,700,98108,455850,51,0,0
4,3.5,4370,8510,2.0,0,1,3,10,3610,760,98004,1970000,11,0,1
3,1.75,1530,10731,1.0,0,0,3,7,1530,0,98028,400000,28,0,0
3,1.0,1030,10480,1.0,0,0,4,7,1030,0,98006,397500,60,0,0
3,2.5,2000,1950,3.0,0,0,3,8,2000,0,98109,755000,9,0,1
5,1.5,1730,9230,1.0,0,0,3,7,1010,720,98058,287000,52,0,0
4,2.5,3620,16000,2.0,0,0,3,9,3620,0,98038,480000,38,0,0
3,2.5,2040,9622,2.0,0,0,3,8,2040,0,98045,490000,20,0,0
3,2.5,2640,6715,2.0,0,0,3,8,1680,960,98058,365000,23,0,0
3,2.5,1600,2244,2.0,0,0,3,7,1600,0,98056,260000,10,0,0
4,1.0,1480,12675,1.5,0,0,4,7,1480,0,98133,505000,86,0,0
2,1.0,700,4800,1.0,0,0,3,7,700,0,98122,260000,92,0,0
2,1.0,700,4800,1.0,0,0,3,7,700,0,98122,430000,93,0,0
4,2.5,3520,12193,2.0,0,0,4,10,3520,0,98027,905000,21,0,1
3,2.0,1650,6408,2.0,0,0,4,8,1650,0,98052,440000,37,0,0
4,1.0,1360,5500,1.5,0,0,3,7,1360,0,98115,439500,64,0,0
3,2.0,1350,6696,1.0,0,0,5,6,680,670,98056,270000,71,0,0
3,2.5,1970,6291,2.0,0,0,4,7,1970,0,98042,306500,17,0,0
3,2.0,1470,1656,2.0,0,0,3,8,1310,160,98126,380000,11,0,0
4,1.75,1610,9652,1.0,0,0,5,7,1610,0,98042,215000,45,0,0
2,1.0,810,6150,1.0,0,0,3,7,810,0,98133,299900,65,0,0
4,3.5,2820,7809,2.0,0,0,3,10,2820,0,98004,1450000,20,0,1
3,1.0,1900,33888,1.5,0,0,4,5,1900,0,98001,239950,72,0,0
4,2.5,1830,7345,1.0,0,0,4,8,1540,290,98177,494000,41,0,0
4,1.5,1730,7700,1.0,0,0,4,7,1010,720,98059,317500,52,0,0
4,2.5,2110,7291,2.0,0,0,4,7,2110,0,98033,670000,38,0,1
3,2.5,3060,7831,2.0,0,2,3,9,3060,0,98065,650000,10,0,1
4,2.5,2620,7328,2.0,0,0,3,8,2620,0,98118,852000,32,0,1
2,1.5,1088,1360,2.0,0,0,3,7,1088,0,98034,250000,31,0,0
3,1.5,1400,10853,1.0,0,0,4,7,1400,0,98055,264950,50,0,0
2,2.0,1540,6804,1.0,0,0,5,7,1020,520,98177,582500,72,0,0
3,2.5,1540,1564,2.0,0,0,3,7,1300,240,98144,384000,17,0,0
3,1.5,2310,3360,1.5,0,0,3,8,1790,520,98119,817000,88,0,1
4,1.75,1730,9520,1.0,0,0,4,7,1730,0,98059,320000,43,0,0
4,2.25,2070,39446,1.0,0,0,3,8,1470,600,98155,445800,37,0,0
2,1.0,900,4500,1.0,0,0,3,7,900,0,98118,263300,64,0,0
3,1.0,860,6635,1.0,0,0,3,6,860,0,98133,215000,63,0,0
5,4.0,2980,4500,1.5,0,0,3,7,2070,910,98115,842500,93,0,1
5,4.0,2980,4500,1.5,0,0,3,7,2070,910,98115,850000,94,0,1
5,2.5,2740,12413,2.0,0,0,3,7,2740,0,98031,386000,24,0,0
4,2.5,1790,5257,2.0,0,0,3,7,1790,0,98030,251100,18,0,0
3,1.75,1750,16748,1.0,0,0,3,7,1330,420,98072,435000,36,0,0
4,4.0,3610,12811,2.0,0,0,3,10,3610,0,98075,870000,14,0,1
6,1.0,1430,20620,2.0,0,0,3,7,1430,0,98004,800000,61,0,1
3,1.75,1570,15500,1.0,0,0,4,7,1570,0,98052,555000,46,0,0
2,1.0,2280,37500,2.0,0,0,3,7,2280,0,98136,280000,82,0,0
3,1.0,940,2366,1.0,0,0,3,6,940,0,98107,356000,99,0,0
4,2.5,2920,6000,2.0,0,4,3,9,2920,0,98065,675000,10,0,1
4,2.25,2260,11900,2.0,0,0,3,9,2260,0,98074,605000,38,0,0
5,2.0,2000,4211,1.5,0,2,4,7,1280,720,98112,690500,106,0,1
2,1.75,1440,4225,1.0,0,0,3,8,1440,0,98053,437000,9,0,0
5,2.0,2310,13430,1.5,0,0,4,8,2310,0,98004,850000,48,0,1
4,2.25,2300,4600,1.5,0,0,4,7,1340,960,98144,350000,110,0,0
2,2.25,1490,6770,1.5,0,0,3,8,1490,0,98108,480000,88,0,0
3,2.25,1830,25641,2.0,0,0,3,8,1830,0,98059,379500,25,0,0
5,4.5,4440,9784,2.0,0,0,3,10,4440,0,98168,600000,2,0,0
4,3.5,4970,16582,2.0,0,3,4,11,3930,1040,98006,1440000,23,0,1
2,1.5,1000,1075,2.0,0,0,3,7,840,160,98144,303000,7,0,0
4,2.5,4940,10037,1.0,0,4,3,9,3450,1490,98178,800000,62,0,1
2,2.0,1980,6000,1.5,0,0,5,7,1220,760,98103,549000,108,0,0
3,2.5,1560,9600,1.0,0,0,3,7,1210,350,98188,324950,50,0,0
2,1.0,870,6537,1.0,0,0,3,6,870,0,98168,170000,66,0,0
3,1.0,840,6500,1.0,0,0,5,6,840,0,98042,178000,45,0,0
3,1.0,1250,8314,1.0,0,0,3,6,1250,0,98058,144000,57,0,0
4,2.75,3120,20031,1.0,0,2,4,9,1980,1140,98040,1580000,61,1,1
2,1.0,750,7000,1.0,0,0,3,6,750,0,98024,258000,83,0,0
3,1.75,710,5050,1.0,0,0,4,6,710,0,98126,345000,64,0,0
3,1.75,2290,14800,1.0,0,0,3,8,1620,670,98155,470000,49,0,0
5,2.5,3750,91681,2.0,1,4,3,10,3750,0,98118,2900000,90,0,1
3,1.5,980,7790,1.0,0,0,5,7,980,0,98034,350000,45,0,0
2,1.75,1590,11276,1.0,0,0,4,7,1590,0,98002,225500,42,0,0
2,1.0,940,4000,1.0,0,0,3,6,720,220,98199,473000,73,0,0
3,1.75,1750,9623,1.0,0,0,3,7,1150,600,98198,279000,53,0,0
3,1.0,1460,8227,1.0,0,0,3,6,880,580,98125,470000,67,0,0
3,1.75,1540,4800,1.0,0,0,4,6,770,770,98105,565000,89,0,0
3,2.0,2560,6800,1.0,0,1,4,8,1380,1180,98136,695000,63,0,1
3,1.75,1660,37642,1.0,0,0,4,7,1660,0,98022,315000,23,0,0
3,2.5,1880,4499,2.0,0,0,3,8,1880,0,98029,529000,22,0,0
5,3.75,3500,101494,1.5,0,0,3,8,3500,0,98053,750000,48,1,1
3,2.25,1840,10500,2.0,0,0,3,7,1840,0,98034,481500,21,0,0
3,2.0,1060,7412,1.0,0,0,3,7,1060,0,98038,211000,28,0,0
3,2.25,1790,7500,1.0,0,0,3,7,1390,400,98034,455000,42,0,0
2,1.0,810,4838,1.0,0,0,3,5,810,0,98055,238950,76,0,0
4,3.5,2600,5100,2.0,0,0,3,8,1820,780,98117,722500,11,0,1
4,2.5,3230,19193,1.0,0,3,4,8,2000,1230,98075,795000,41,0,1
4,2.25,2240,9600,2.0,0,0,3,8,2240,0,98032,327500,44,0,0
4,3.0,3400,5100,2.0,0,0,3,9,3400,0,98038,585000,9,0,0
4,2.0,3140,10875,1.0,0,1,3,7,1940,1200,98199,775000,75,1,1
4,2.5,2780,4200,2.0,0,0,3,8,2780,0,98075,645000,13,0,0
4,2.75,2320,12368,1.0,0,0,3,8,1670,650,98133,445000,47,0,0
3,1.75,1370,5858,1.0,0,0,3,7,1370,0,98198,257950,27,0,0
5,1.75,2230,7560,1.0,0,0,3,7,1230,1000,98178,375000,56,0,0
3,2.5,1610,7223,2.0,0,0,3,7,1610,0,98030,245000,20,0,0
3,2.5,3410,41022,2.0,0,0,3,11,3410,0,98042,725000,24,0,1
4,2.5,2810,4922,2.0,0,0,3,9,2810,0,98074,702000,10,0,1
3,1.75,1850,14986,2.0,0,0,3,6,1850,0,98059,330000,71,1,0
3,1.5,1790,4800,1.5,0,0,3,8,1790,0,98119,940000,103,0,1
3,1.0,1150,11396,1.5,0,0,4,7,1150,0,98155,354500,65,0,0
4,2.75,2420,8700,1.5,0,0,4,7,2420,0,98002,279950,101,0,0
3,2.25,1580,7034,1.0,0,0,4,7,1180,400,98038,284000,26,0,0
5,2.0,1760,21562,1.0,0,1,3,8,1560,200,98028,480000,55,0,0
5,2.0,1760,21562,1.0,0,1,3,8,1560,200,98028,647500,56,0,0
3,2.5,2750,35000,2.0,0,0,3,9,2750,0,98077,625000,22,0,0
3,1.0,920,4875,1.0,0,0,4,7,920,0,98042,152000,36,0,0
3,1.0,960,10181,1.0,0,0,3,7,960,0,98034,322000,54,0,0
3,1.75,1120,4000,1.0,0,0,4,7,870,250,98107,445000,98,0,0
3,1.0,1560,3960,1.5,0,0,4,7,1560,0,98144,595000,107,0,0
3,1.0,1380,7334,1.0,0,0,3,7,980,400,98055,165000,34,0,0
4,2.5,1940,6206,2.0,0,0,3,7,1940,0,98023,278500,24,0,0
3,1.75,1810,10625,1.0,0,0,3,8,1370,440,98027,517500,42,0,0
2,1.0,1100,4200,1.0,0,0,3,7,1100,0,98136,343566,60,0,0
4,2.25,1980,9714,1.0,0,0,3,7,1170,810,98002,286285,37,0,0
4,1.5,1340,6200,1.0,0,0,5,6,1340,0,98008,474905,56,0,0
3,1.75,1680,4800,1.0,0,0,4,7,1400,280,98126,550000,54,0,0
4,2.5,2060,16000,2.0,0,0,3,6,2060,0,98001,286000,22,0,0
3,3.25,2620,7215,1.0,0,0,4,8,1770,850,98004,900000,34,0,1
3,2.25,1610,5159,2.0,0,0,3,7,1610,0,98029,449950,29,0,0
4,1.5,1490,7560,2.0,0,0,3,7,1490,0,98198,259000,48,0,0
3,2.25,1900,8125,1.0,0,0,3,7,1540,360,98058,340000,45,0,0
4,2.5,3440,56192,2.0,0,0,3,9,3440,0,98053,785000,21,0,1
2,1.0,1840,3300,1.5,0,0,4,6,1130,710,98107,490000,104,0,0
4,2.0,2330,6250,1.0,0,0,4,7,1400,930,98030,344950,73,0,0
3,2.0,2250,2975,2.0,0,0,4,9,1880,370,98112,950000,109,0,1
4,1.75,2000,3988,1.0,0,4,4,7,1000,1000,98116,810000,56,0,1
2,2.5,3010,16050,1.0,0,3,4,9,1260,1750,98006,998160,39,0,1
3,1.75,1680,7389,1.0,0,0,3,8,1150,530,98056,377000,35,0,0
3,2.0,1530,6773,1.0,0,0,4,8,1530,0,98033,595000,30,0,0
2,1.0,970,4800,1.0,0,0,3,6,970,0,98116,313300,103,1,0
5,1.75,1550,5225,1.5,0,0,4,7,1550,0,98108,360000,73,0,0
3,1.75,1660,7350,1.0,0,0,2,8,1660,0,98023,188000,36,0,0
3,2.5,3680,203860,1.5,0,0,3,9,3680,0,98014,755000,20,0,1
5,3.5,3210,4060,2.0,0,2,3,10,2290,920,98117,1290000,97,1,1
3,1.0,1480,13280,2.5,0,0,3,6,1480,0,98027,455000,74,0,0
5,3.5,3600,9312,2.0,0,3,3,10,2680,920,98052,817500,9,0,1
3,2.25,1700,1481,3.0,0,0,3,8,1700,0,98103,550000,12,0,0
3,1.75,1680,8725,1.0,0,0,3,8,1240,440,98023,260000,37,0,0
3,2.0,1550,34175,1.5,0,0,3,7,1550,0,98045,320000,15,0,0
3,3.25,3780,10623,1.0,0,1,3,11,2650,1130,98006,1150000,15,0,1
4,2.5,2360,7370,1.0,0,0,3,7,1460,900,98125,362000,30,0,0
3,2.5,1810,1750,2.0,0,0,3,7,1350,460,98199,503500,18,0,0
3,2.5,2290,3475,2.0,0,0,3,9,2290,0,98029,653000,8,0,1
4,2.75,3370,12447,2.0,0,0,3,10,3370,0,98077,760000,23,0,1
4,1.75,2090,5050,1.0,0,0,4,7,1090,1000,98117,775000,98,0,1
4,3.75,2130,34689,1.5,1,4,3,9,2130,0,98136,1340000,59,0,1
5,1.75,2060,10911,1.0,0,0,4,7,1360,700,98177,417500,61,0,0
3,1.5,1560,9350,1.0,0,0,4,7,1220,340,98052,525000,45,0,0
2,1.0,730,2400,1.0,0,1,3,4,730,0,98198,217000,81,0,0
4,2.75,2910,6308,1.0,0,0,3,8,1640,1270,98011,525000,29,0,0
4,2.25,2490,8700,1.0,0,0,3,7,1890,600,98155,442500,39,0,0
4,1.75,1710,10440,1.0,0,0,4,7,1710,0,98006,525000,59,0,0
4,1.75,1520,10630,1.0,0,0,4,7,1520,0,98034,425500,48,0,0
3,2.75,2930,218235,2.0,0,2,3,8,2930,0,98024,710000,24,0,1
4,3.0,3160,10948,1.0,0,3,3,8,1930,1230,98070,545000,23,0,0
5,2.75,2910,16410,1.5,0,0,4,8,2910,0,98058,410000,48,0,0
3,2.25,1700,8100,1.0,0,0,3,7,1200,500,98038,245000,35,0,0
2,1.0,810,6697,1.0,0,0,4,6,810,0,98002,194900,91,0,0
4,2.5,2000,5390,2.0,0,0,3,7,2000,0,98042,284000,11,0,0
2,1.75,1894,52769,1.5,0,0,4,6,1520,374,98001,280000,78,0,0
3,1.75,2080,87991,1.0,0,0,3,6,1040,1040,98014,280000,44,0,0
4,2.0,1730,5500,1.0,0,0,5,7,1010,720,98106,360000,71,0,0
2,1.0,720,4323,1.0,0,0,3,6,720,0,98199,405000,72,0,0
4,2.5,3560,13981,2.0,0,0,3,10,3560,0,98075,865000,15,0,1
4,2.0,1210,11100,1.0,0,0,4,7,1210,0,98006,483300,59,0,0
4,2.5,2130,9268,2.0,0,0,4,8,2130,0,98092,355000,30,0,0
3,2.25,1570,8767,1.0,0,0,3,7,1180,390,98038,274950,25,0,0
3,4.5,3950,6134,2.0,0,3,3,11,2880,1070,98199,1930000,16,0,1
3,3.25,3450,15586,2.0,0,0,3,11,2690,760,98166,755000,25,0,1
4,5.75,7220,223462,2.0,0,4,3,12,6220,1000,98053,1940000,15,0,1
3,1.75,1150,9600,1.0,0,0,3,7,1150,0,98045,309212,35,0,0
3,2.25,1500,7615,1.0,0,0,3,7,1150,350,98023,219950,30,0,0
3,2.5,1300,5150,1.5,0,0,4,7,1300,0,98117,690000,94,0,1
3,1.75,1290,4000,1.0,0,0,3,6,1170,120,98106,250800,71,0,0
3,2.0,2510,35255,1.0,0,2,3,9,2510,0,98038,557500,21,0,0
4,1.75,2320,3825,1.5,0,0,5,8,1820,500,98105,941000,88,0,1
6,4.75,5480,19401,1.5,1,4,5,11,3910,1570,98105,3650000,79,0,1
4,2.75,2030,8600,1.0,0,0,4,7,1230,800,98042,305000,38,0,0
4,1.5,2060,16110,1.0,0,0,4,8,2060,0,98004,815000,65,0,1
3,2.5,2920,34527,1.0,0,4,4,9,1800,1120,98116,1020000,60,1,1
4,3.0,3330,6990,1.5,0,3,5,9,2330,1000,98144,1240000,86,0,1
3,2.5,2110,8164,2.0,0,0,3,9,2110,0,98056,535000,24,0,0
3,1.0,1175,10454,1.0,0,0,4,6,1175,0,98004,775000,65,0,1
3,2.0,1590,8670,1.0,0,0,3,7,1590,0,98042,255000,20,0,0
2,1.0,1070,9750,1.0,0,0,3,7,1070,0,98155,327000,67,0,0
4,2.0,2720,8819,2.0,0,3,3,8,2240,480,98003,560000,38,0,0
4,3.5,2980,6349,2.0,0,3,3,9,2980,0,98033,1340000,17,0,1
3,1.75,1160,5200,1.0,0,0,4,7,1160,0,98042,199500,37,0,0
4,2.5,3580,97574,2.0,0,0,3,9,3580,0,98038,760000,10,0,1
3,2.25,3020,6000,3.0,0,2,3,8,1980,1040,98108,439000,21,0,0
4,2.25,2380,5250,1.0,0,0,4,7,1410,970,98008,527000,53,0,0
3,2.75,2270,13590,1.5,0,0,4,6,1300,970,98022,199950,66,0,0
3,2.25,1660,8188,2.0,0,0,4,7,1660,0,98042,254000,27,0,0
2,1.0,830,5000,1.0,0,0,4,7,830,0,98103,393000,94,0,0
5,2.25,2480,12614,1.0,0,0,4,8,1860,620,98011,585000,35,0,0
2,2.0,1900,7740,1.0,0,0,4,7,1150,750,98126,450000,91,0,0
2,1.75,1670,4008,1.0,0,0,3,9,1670,0,98029,565000,9,0,0
5,2.25,2000,7900,1.0,0,0,4,7,1300,700,98188,330000,28,0,0
3,2.0,2320,65340,1.5,0,0,3,9,2320,0,98074,870000,23,0,1
4,2.5,1860,8117,1.0,0,0,4,8,1460,400,98008,585000,48,0,0
3,2.5,2110,208737,2.0,0,3,3,9,2110,0,98092,500000,37,0,0
3,2.0,1400,7384,1.0,0,0,3,7,1150,250,98058,225000,35,0,0
3,2.0,1400,7384,1.0,0,0,3,7,1150,250,98058,295000,36,0,0
3,2.75,2850,14800,1.0,0,0,4,9,1920,930,98006,775000,38,0,1
3,1.0,1370,11050,1.0,0,0,3,7,1370,0,98045,280000,33,0,0
3,2.5,2170,3200,1.5,0,0,5,7,1280,890,98103,539000,91,0,0
3,1.75,2570,14033,1.0,0,2,4,8,2570,0,98166,567500,62,0,0
4,2.25,1970,7902,1.0,0,0,3,8,1310,660,98125,442500,55,0,0
5,3.75,2980,4635,3.0,0,0,3,8,2980,0,98118,598200,18,0,0
4,2.5,2300,10843,2.0,0,0,5,8,2300,0,98033,610000,59,0,0
3,2.5,1990,4936,2.0,0,0,3,8,1990,0,98075,544900,10,0,0
4,2.5,2390,38258,2.0,0,0,3,8,2390,0,98072,557500,13,0,0
3,2.5,2160,7500,1.0,0,1,3,7,1430,730,98074,532500,35,0,0
4,3.25,3300,15907,2.0,0,0,5,10,3300,0,98040,1350000,29,0,1
3,2.0,1840,2825,1.0,0,0,3,7,1040,800,98112,750000,95,0,1
3,2.5,2030,10958,2.0,0,0,3,8,2030,0,98052,530000,31,0,0
3,2.5,1400,2036,2.0,0,0,3,7,1400,0,98136,346100,11,0,0
4,2.25,2320,16800,2.0,0,0,4,9,2320,0,98092,260000,37,0,0
3,1.75,1410,9150,1.0,0,0,5,7,1410,0,98006,365000,55,0,0
3,2.0,1860,42800,1.0,0,0,4,7,930,930,98075,615000,31,0,0
4,2.5,1820,6916,2.0,0,0,3,7,1820,0,98038,318400,20,0,0
4,2.5,1910,7172,2.0,0,0,3,8,1910,0,98155,498500,22,0,0
3,1.75,1540,7490,1.0,0,0,5,7,1540,0,98034,450000,44,0,0
3,2.0,1430,7905,1.0,0,0,4,7,1430,0,98092,200000,27,0,0
3,1.0,1010,8906,1.0,0,0,5,7,1010,0,98042,234000,46,0,0
2,1.0,940,8384,1.0,0,0,3,5,940,0,98146,121800,67,0,0
3,2.75,2600,5875,1.5,0,2,5,8,1600,1000,98116,805000,85,0,1
4,2.25,2060,7283,1.0,0,0,3,8,1220,840,98155,410000,51,1,0
3,2.5,1920,4534,2.0,0,0,3,8,1920,0,98034,475000,29,0,0
4,2.5,2900,21074,2.0,0,0,3,11,2900,0,98199,1340000,28,0,1
1,1.0,1020,7920,1.0,0,0,3,7,1020,0,98106,269000,67,1,0
4,2.25,2150,9520,2.0,0,0,4,8,2150,0,98052,573000,35,0,0
3,2.5,1660,2890,2.0,0,0,3,7,1660,0,98108,330000,14,0,0
4,1.0,1230,7410,1.5,0,0,3,7,1230,0,98166,252750,70,0,0
2,2.5,2170,7546,1.0,0,0,3,8,2170,0,98053,745000,8,0,1
3,2.0,1280,7633,1.0,0,0,3,7,1280,0,98038,280000,24,0,0
4,2.5,2240,6920,1.0,0,0,5,8,1380,860,98146,535000,41,0,0
4,1.5,1780,5100,1.0,0,0,3,7,1320,460,98115,580000,62,0,0
3,1.75,1840,7200,1.0,0,0,4,7,1220,620,98055,301000,46,0,0
4,1.75,1740,7700,1.0,0,0,5,7,1740,0,98008,600000,46,0,0
5,3.0,3040,6604,2.0,0,0,3,9,3040,0,98106,538900,9,0,0
3,2.5,2370,4375,2.0,0,0,3,8,2370,0,98038,366000,9,0,0
4,2.5,2100,6783,2.0,0,0,3,8,2100,0,98042,303000,11,0,0
3,2.25,1470,1578,2.0,0,0,3,8,1090,380,98136,432000,7,0,0
2,1.5,1300,6120,1.0,0,0,3,6,820,480,98146,300000,70,0,0
3,3.0,3420,7826,2.0,0,0,4,8,2430,990,98144,908800,75,0,1
3,1.5,1190,4750,1.0,0,0,3,7,970,220,98107,500000,74,0,0
5,2.0,2080,16117,1.0,0,0,5,7,1740,340,98001,254000,55,0,0
5,1.5,2180,4268,1.5,0,0,4,7,1340,840,98117,470000,90,0,0
3,2.0,1460,7860,1.0,0,0,5,7,1460,0,98008,480000,48,0,0
3,1.75,1530,8503,1.0,0,0,4,7,1150,380,98033,536000,32,0,0
4,3.5,4740,8611,2.0,0,3,3,11,3640,1100,98027,1350000,9,0,1
3,2.25,1980,40887,1.0,0,0,4,8,1980,0,98052,550000,34,0,0
3,1.75,1710,6400,1.0,0,0,4,7,1240,470,98023,260000,38,0,0
2,1.5,1160,982,2.0,0,0,3,7,890,270,98155,284900,9,0,0
3,2.5,2200,3000,2.0,0,0,3,9,1530,670,98109,740000,12,0,1
2,1.0,1170,5000,1.0,0,0,4,7,1030,140,98136,425000,94,0,0
3,1.0,1120,7500,1.0,0,0,3,7,1120,0,98146,230000,49,0,0
3,1.5,1710,4000,2.0,0,0,3,8,1710,0,98116,675000,89,0,1
